region,subregion,iso3,country,city,org,year,total_sum_count
Africa,Sub-Saharan Africa,CIV,Ivory Coast,Bondoukou,UNDP,2022,1
Africa,Sub-Saharan Africa,CIV,Ivory Coast,Bondoukou,UNFPA,2022,1
Africa,Sub-Saharan Africa,CIV,Ivory Coast,Bondoukou,WFP,2022,1
Africa,Sub-Saharan Africa,CIV,Ivory Coast,Bouake,UNFPA,2022,4
Africa,Sub-Saharan Africa,CIV,Ivory Coast,Guiglo,UNFPA,2022,4
Africa,Sub-Saharan Africa,CIV,Ivory Coast,Guiglo,UNHCR,2022,12
Africa,Sub-Saharan Africa,CIV,Ivory Coast,Korhogo,ILO,2022,1
Africa,Sub-Saharan Africa,CIV,Ivory Coast,Korhogo,UNICEF,2022,10
Africa,Sub-Saharan Africa,CIV,Ivory Coast,Man,UNICEF,2022,12
Africa,Sub-Saharan Africa,CIV,Ivory Coast,Man,WFP,2022,1
Africa,Sub-Saharan Africa,CIV,Ivory Coast,Yamoussoukro,UNFPA,2022,1
Africa,Sub-Saharan Africa,CMR,Cameroon,Bamenda,ILO,2022,2
Africa,Sub-Saharan Africa,CMR,Cameroon,Bamenda,UN,2022,2
Africa,Sub-Saharan Africa,CMR,Cameroon,Bamenda,UNDP,2022,1
Africa,Sub-Saharan Africa,CMR,Cameroon,Bamenda,UNFPA,2022,1
Africa,Sub-Saharan Africa,CMR,Cameroon,Bamenda,UNHCR,2022,19
Africa,Sub-Saharan Africa,CMR,Cameroon,Bamenda,WFP,2022,5
Africa,Sub-Saharan Africa,CMR,Cameroon,Batouri,UNHCR,2022,14
Africa,Sub-Saharan Africa,CMR,Cameroon,Batouri,WFP,2022,6
Africa,Sub-Saharan Africa,CMR,Cameroon,Bertoua,ILO,2022,9
Africa,Sub-Saharan Africa,CMR,Cameroon,Bertoua,UNDP,2022,1
Africa,Sub-Saharan Africa,CMR,Cameroon,Bertoua,UNHCR,2022,18
Africa,Sub-Saharan Africa,CMR,Cameroon,Bertoua,UNICEF,2022,14
Africa,Sub-Saharan Africa,CMR,Cameroon,Bertoua,WFP,2022,13
Africa,Sub-Saharan Africa,CMR,Cameroon,Buea,UN,2022,1
Africa,Sub-Saharan Africa,CMR,Cameroon,Buea,UNDP,2022,1
Africa,Sub-Saharan Africa,CMR,Cameroon,Buea,UNFPA,2022,1
Africa,Sub-Saharan Africa,CMR,Cameroon,Buea,UNHCR,2022,13
Africa,Sub-Saharan Africa,CMR,Cameroon,Buea,UNICEF,2022,8
Africa,Sub-Saharan Africa,CMR,Cameroon,Djohung,UNHCR,2022,7
Africa,Sub-Saharan Africa,CMR,Cameroon,Douala,UN,2022,2
Africa,Sub-Saharan Africa,CMR,Cameroon,Douala,UNHCR,2022,12
Africa,Sub-Saharan Africa,CMR,Cameroon,Douala,UNICEF,2022,2
Africa,Sub-Saharan Africa,CMR,Cameroon,Douala,WFP,2022,17
Africa,Sub-Saharan Africa,CMR,Cameroon,Kousseri,UN,2022,1
Africa,Sub-Saharan Africa,CMR,Cameroon,Kousseri,UNDP,2022,1
Africa,Sub-Saharan Africa,CMR,Cameroon,Kousseri,UNHCR,2022,19
Africa,Sub-Saharan Africa,CMR,Cameroon,Kousseri,WFP,2022,4
Africa,Sub-Saharan Africa,CMR,Cameroon,Maroua,ILO,2022,1
Africa,Sub-Saharan Africa,CMR,Cameroon,Maroua,IOM,2022,1
Africa,Sub-Saharan Africa,CMR,Cameroon,Maroua,UN,2022,2
Africa,Sub-Saharan Africa,CMR,Cameroon,Maroua,UNDP,2022,3
Africa,Sub-Saharan Africa,CMR,Cameroon,Maroua,UNFPA,2022,3
Africa,Sub-Saharan Africa,CMR,Cameroon,Maroua,UNHCR,2022,33
Africa,Sub-Saharan Africa,CMR,Cameroon,Maroua,UNICEF,2022,14
Africa,Sub-Saharan Africa,CMR,Cameroon,Maroua,WFP,2022,19
Africa,Sub-Saharan Africa,CMR,Cameroon,Maroua,WHO,2022,2
Africa,Sub-Saharan Africa,CMR,Cameroon,Meiganga,UNHCR,2022,19
Africa,Sub-Saharan Africa,CMR,Cameroon,Meiganga,WFP,2022,5
Africa,Sub-Saharan Africa,CMR,Cameroon,Ngaoundere,WFP,2022,6
Africa,Sub-Saharan Africa,CMR,Cameroon,Touboro,UNHCR,2022,5
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,FAO,2022,10
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,IFAD,2022,9
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,ILO,2022,23
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,IOM,2022,4
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,ITU,2022,3
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UN,2022,42
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UN WOMEN,2022,3
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UNAIDS,2022,5
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UNDP,2022,40
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UNESCO,2022,17
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UNFPA,2022,27
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UNHCR,2022,56
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UNICEF,2022,87
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,UNIDO,2022,4
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,WFP,2022,46
Africa,Sub-Saharan Africa,CMR,Cameroon,Yaounde,WHO,2022,24
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Aba,UNHCR,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Aru,UN,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Aru,UNHCR,2022,19
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Baraka,UN,2022,7
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Baraka,UNHCR,2022,21
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bendera,UN,2022,3
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Beni,UN,2022,167
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Beni,UNFPA,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Beni,UNHCR,2022,7
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Beni,UNICEF,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Beni,WFP,2022,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bili,UNHCR,2022,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,UN,2022,207
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,UNDP,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,UNFPA,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,UNHCR,2022,14
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,UNICEF,2022,24
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,WFP,2022,32
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bukavu,WHO,2022,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bunia,UN,2022,203
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bunia,UNHCR,2022,11
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bunia,UNICEF,2022,28
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Bunia,WFP,2022,31
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Butembo,UN,2022,7
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Faradje,UNHCR,2022,11
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Gbadolite,UNHCR,2022,35
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Gbadolite,WFP,2022,13
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,FAO,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UN,2022,681
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UNAIDS,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UNDP,2022,16
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UNFPA,2022,13
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UNHCR,2022,41
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UNICEF,2022,46
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,UNOPS,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,WFP,2022,76
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Goma,WHO,2022,6
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Isiro,UNDP,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Ituri,UN,2022,18
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kalehe,UN,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kalemie,UN,2022,23
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kalemie,UNDP,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kalemie,UNFPA,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kalemie,UNHCR,2022,20
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kalemie,UNICEF,2022,28
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kalemie,WFP,2022,33
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kananga,UN,2022,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kananga,UNAIDS,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kananga,UNDP,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kananga,UNFPA,2022,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kananga,UNHCR,2022,22
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kananga,UNICEF,2022,25
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kananga,WFP,2022,3
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kananga,WHO,2022,3
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,FAO,2022,17
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,IFAD,2022,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,ILO,2022,21
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,IOM,2022,7
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UN,2022,673
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UN WOMEN,2022,8
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNAIDS,2022,9
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNDP,2022,102
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNESCO,2022,10
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNFPA,2022,47
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNHCR,2022,88
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNICEF,2022,178
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNIDO,2022,3
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,UNOPS,2022,6
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,WFP,2022,128
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kinshasa,WHO,2022,66
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kisangani,UN,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kisangani,UNDP,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kisangani,UNICEF,2022,9
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kisangani,WHO,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kitshanga,UN,2022,3
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kiwanja,UN,2022,8
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Kolwezi,ILO,2022,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Ligenge,UNHCR,2022,15
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Ligenge,WFP,2022,5
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubero,UN,2022,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,ILO,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,UN,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,UNFPA,2022,5
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,UNICEF,2022,23
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,WFP,2022,12
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Lubumbashi,WHO,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Matadi,UNFPA,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mbandaka,UNICEF,2022,22
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mbandaka,WFP,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mbandaka,WHO,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mbuji Mayi,UNAIDS,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mbuji Mayi,UNFPA,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mbuji Mayi,UNICEF,2022,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mbuji Mayi,WHO,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Minembwe,UN,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Monigi,UN,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Mwenga,UN,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Nyabiondo,UN,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Nyamilima,UN,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Nyanzale,UN,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Rutshuru,UN,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Rwindi,UN,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Sake,UN,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Sanga,UN,2022,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Shabunda,UN,2022,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Tongo,UN,2022,2
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Tshikapa,ILO,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Tshikapa,UN,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Tshikapa,UNFPA,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Tshikapa,UNHCR,2022,16
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Tshikapa,WFP,2022,1
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Uvira,UN,2022,73
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Uvira,UNHCR,2022,6
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Uvira,WFP,2022,4
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Walungu,UN,2022,5
Africa,Sub-Saharan Africa,COD,Democratic Republic of the Congo,Yakoma,UNHCR,2022,15
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Betou,UNHCR,2022,14
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Betou,WFP,2022,3
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Brazzaville,FAO,2022,7
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Brazzaville,UN,2022,11
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Brazzaville,UNDP,2022,25
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Brazzaville,UNESCO,2022,7
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Brazzaville,UNFPA,2022,16
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Brazzaville,UNHCR,2022,24
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Brazzaville,UNICEF,2022,30
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Brazzaville,WFP,2022,35
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Brazzaville,WHO,2022,492
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Gamboma,UNHCR,2022,6
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Pointe Noire,UNICEF,2022,1
Africa,Sub-Saharan Africa,COG,Republic of the Congo,Pointe Noire,WFP,2022,2
Africa,Sub-Saharan Africa,COM,Comoros,Moroni,FAO,2022,1
Africa,Sub-Saharan Africa,COM,Comoros,Moroni,ILO,2022,3
Africa,Sub-Saharan Africa,COM,Comoros,Moroni,UN,2022,8
Africa,Sub-Saharan Africa,COM,Comoros,Moroni,UNDP,2022,30
Africa,Sub-Saharan Africa,COM,Comoros,Moroni,UNFPA,2022,10
Africa,Sub-Saharan Africa,COM,Comoros,Moroni,UNICEF,2022,30
Africa,Sub-Saharan Africa,COM,Comoros,Moroni,WHO,2022,15
Africa,Sub-Saharan Africa,CPV,Cape Verde,Praia,FAO,2022,6
Africa,Sub-Saharan Africa,CPV,Cape Verde,Praia,ILO,2022,3
Africa,Sub-Saharan Africa,CPV,Cape Verde,Praia,IOM,2022,3
Africa,Sub-Saharan Africa,CPV,Cape Verde,Praia,UN,2022,7
Africa,Sub-Saharan Africa,CPV,Cape Verde,Praia,UNDP,2022,33
Africa,Sub-Saharan Africa,CPV,Cape Verde,Praia,WHO,2022,11
Africa,Sub-Saharan Africa,DJI,Djibouti,Ali Sabieh,UNHCR,2022,9
Africa,Sub-Saharan Africa,DJI,Djibouti,Ali Sabieh,WFP,2022,1
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,FAO,2022,5
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,ILO,2022,2
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,IOM,2022,7
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UN,2022,13
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UNAIDS,2022,2
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UNDP,2022,15
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UNFPA,2022,7
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UNHCR,2022,25
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UNICEF,2022,38
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,UNOPS,2022,7
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,WFP,2022,81
Africa,Sub-Saharan Africa,DJI,Djibouti,Djibouti,WHO,2022,10
Africa,Sub-Saharan Africa,DJI,Djibouti,Obock,UNHCR,2022,5
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,FAO,2022,5
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,IOM,2022,1
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,UN,2022,11
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,UNAIDS,2022,2
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,UNDP,2022,31
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,UNFPA,2022,10
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,UNHCR,2022,11
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,UNICEF,2022,43
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,WFP,2022,4
Africa,Sub-Saharan Africa,ERI,Eritrea,Asmara,WHO,2022,18
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,FAO,2022,39
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,IFAD,2022,11
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,ILO,2022,73
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,IOM,2022,224
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,ITU,2022,8
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UN,2022,839
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UN WOMEN,2022,23
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNAIDS,2022,14
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNDP,2022,152
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNESCO,2022,31
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNFPA,2022,64
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNHCR,2022,126
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNICEF,2022,232
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNIDO,2022,4
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,UNOPS,2022,2
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,WFP,2022,234
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,WHO,2022,130
Africa,Sub-Saharan Africa,ETH,Ethiopia,Addis Ababa,WMO,2022,9
Africa,Sub-Saharan Africa,ETH,Ethiopia,Afar region,UNFPA,2022,3
Africa,Sub-Saharan Africa,ETH,Ethiopia,Alamata,UNHCR,2022,13
Africa,Sub-Saharan Africa,ETH,Ethiopia,Asaita,UNHCR,2022,2
Africa,Sub-Saharan Africa,ETH,Ethiopia,Asosa,IOM,2022,3
Africa,Sub-Saharan Africa,ETH,Ethiopia,Asosa,UN,2022,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Asosa,UNHCR,2022,48
Africa,Sub-Saharan Africa,ETH,Ethiopia,Asosa,UNICEF,2022,12
Africa,Sub-Saharan Africa,ETH,Ethiopia,Asosa,WFP,2022,8
Africa,Sub-Saharan Africa,ETH,Ethiopia,Awasa,UNICEF,2022,29
Africa,Sub-Saharan Africa,ETH,Ethiopia,Awasa,WFP,2022,17
Africa,Sub-Saharan Africa,ETH,Ethiopia,Bahir Dar,IOM,2022,3
Africa,Sub-Saharan Africa,ETH,Ethiopia,Bahir Dar,UN,2022,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Bahir Dar,UNFPA,2022,3
Africa,Sub-Saharan Africa,ETH,Ethiopia,Bahir Dar,UNHCR,2022,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Bahir Dar,UNICEF,2022,30
Africa,Sub-Saharan Africa,ETH,Ethiopia,Bahir Dar,WFP,2022,12
Africa,Sub-Saharan Africa,ETH,Ethiopia,Bambasi,UNHCR,2022,3
Africa,Sub-Saharan Africa,ETH,Ethiopia,Bule Hora,IOM,2022,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Bule Hora,UNHCR,2022,5
Africa,Sub-Saharan Africa,ETH,Ethiopia,Debark,UNHCR,2022,15
Africa,Sub-Saharan Africa,ETH,Ethiopia,Debre Berhan,UNHCR,2022,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dessie,UNDP,2022,2
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dessie,UNHCR,2022,3
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dessie,WFP,2022,17
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dimma,UNHCR,2022,8
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dire Dawa,IOM,2022,10
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dire Dawa,UN,2022,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dire Dawa,UNHCR,2022,5
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dire Dawa,WFP,2022,37
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dollo Addo,IOM,2022,6
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dollo Addo,UNDP,2022,4
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dollo Addo,UNHCR,2022,68
Africa,Sub-Saharan Africa,ETH,Ethiopia,Dollo Addo,WFP,2022,21
Africa,Sub-Saharan Africa,ETH,Ethiopia,Funyido,UNHCR,2022,19
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,IOM,2022,5
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,UN,2022,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,UNDP,2022,5
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,UNFPA,2022,1
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,UNHCR,2022,82
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,UNICEF,2022,22
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gambela,WFP,2022,25
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gode,UNICEF,2022,2
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gode,WFP,2022,33
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gondar,IOM,2022,5
Africa,Sub-Saharan Africa,ETH,Ethiopia,Gondar,UNHCR,2022,13
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,IOM,2022,17
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,UN,2022,3
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,UNDP,2022,4
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,UNFPA,2022,2
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,UNHCR,2022,26
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,UNICEF,2022,35
Africa,Sub-Saharan Africa,ETH,Ethiopia,Jijiga,WFP,2022,69
Africa,Sub-Saharan Africa,ETH,Ethiopia,Kebri Dehar,WFP,2022,19
Africa,Sub-Saharan Africa,ETH,Ethiopia,Konso,IOM,2022,11
Africa,Sub-Saharan Africa,ETH,Ethiopia,Mekele,IOM,2022,3
Africa,Sub-Saharan Africa,ETH,Ethiopia,Mekele,UNDP,2022,5
Africa,Sub-Saharan Africa,ETH,Ethiopia,Mekele,UNFPA,2022,10
Africa,Sub-Saharan Africa,ETH,Ethiopia,Mekele,UNHCR,2022,34
Africa,Sub-Saharan Africa,ETH,Ethiopia,Mekele,UNICEF,2022,40
Africa,Sub-Saharan Africa,ETH,Ethiopia,Mekele,WFP,2022,26
Africa,Sub-Saharan Africa,ETH,Ethiopia,Mekele,WHO,2022,12
Africa,Sub-Saharan Africa,ETH,Ethiopia,Metema,IOM,2022,1
